,Gravity X,Gravity Y,Gravity Z,User Acceleration X,User Acceleration Y,User Acceleration Z
31,-9.39,-4.12,5.67,-0.14,-2.08,3.14
32,-7.0,-3.58,4.15,2.33,-1.69,1.77
33,-6.97,-3.14,2.57,2.41,-1.4,0.31
34,-8.06,-2.37,-0.1,1.34,-0.78,-2.38
35,-12.59,-2.05,-0.08,-3.21,-0.51,-2.48
36,-11.75,-3.59,-0.55,-2.4,-2.06,-3.09
37,-9.5,-1.53,0.17,-0.21,-0.03,-2.58
38,-8.92,-1.07,2.88,0.27,0.39,-0.22
39,-8.65,-1.08,5.74,0.47,0.38,2.46
40,-7.28,0.08,5.23,1.79,1.57,1.82
41,-8.78,0.05,4.86,0.22,1.56,1.28
42,-9.52,0.27,4.71,-0.54,1.8,1.05
43,-11.24,0.85,3.9,-2.28,2.42,0.23
44,-11.39,0.63,3.7,-2.42,2.26,0.09
45,-10.9,0.2,2.66,-1.91,1.95,-0.85
46,-9.27,-0.65,3.06,-0.27,1.28,-0.32
47,-8.27,-1.12,2.16,0.74,0.99,-1.07
48,-9.4,-4.8,1.15,-0.41,-2.61,-2.11
49,-6.77,-3.96,6.13,2.18,-1.76,2.78
50,-5.63,-2.56,5.9,3.29,-0.38,2.46
51,-8.38,-0.93,2.71,0.46,1.19,-0.96
52,-13.22,3.03,2.58,-4.45,5.05,-1.34
53,-14.26,4.47,3.98,-5.51,6.29,-0.07
54,-9.17,-1.72,6.11,-0.38,-0.2,2.03
55,-4.98,-4.67,4.73,3.8,-3.35,0.57
56,-5.98,-4.28,4.92,2.79,-3.12,0.7
57,-6.81,-3.15,5.0,2.07,-2.13,0.97
58,-7.66,-2.61,4.69,1.36,-1.61,0.97
59,-7.78,-1.25,2.53,1.33,-0.19,-0.96
60,-10.69,-3.22,-0.54,-1.58,-2.12,-4.0
61,-8.77,-0.85,2.34,0.32,0.22,-1.19
62,-6.63,-0.21,3.2,2.44,0.85,-0.39
63,-7.51,-1.28,5.24,1.55,-0.21,1.63
64,-9.22,-2.04,5.13,-0.15,-0.94,1.55
65,-8.87,-1.99,4.57,0.2,-0.82,1.05
66,-7.91,-0.97,2.76,1.15,0.35,-0.76
67,-11.63,-1.45,1.61,-2.6,0.01,-1.93
68,-12.42,-2.16,1.36,-3.42,-0.57,-2.19
69,-9.55,-2.5,5.54,-0.59,-0.75,1.96
70,-9.41,-2.55,4.99,-0.46,-0.74,1.4
71,-8.88,-2.59,4.85,0.07,-0.77,1.28
72,-8.81,-2.2,3.31,0.17,-0.42,-0.22
73,-9.43,-2.03,2.67,-0.45,-0.29,-0.88
74,-8.9,-0.72,2.28,0.06,1.01,-1.31
75,-9.12,-2.01,2.61,-0.18,-0.3,-1.04
76,-10.11,-5.94,3.97,-1.19,-4.27,0.26
77,-9.39,-4.81,3.83,-0.5,-3.18,0.02
78,-7.87,0.09,3.1,0.95,1.72,-0.86
79,-7.3,1.81,3.79,1.48,3.51,-0.24
80,-7.7,0.25,4.69,1.05,2.04,0.64
81,-8.31,-1.66,5.17,0.43,0.24,1.16
82,-8.15,-2.39,4.32,0.58,-0.41,0.33
83,-8.37,-3.2,4.17,0.35,-1.13,0.2
84,-9.63,-2.79,3.4,-0.91,-0.67,-0.55
85,-8.37,1.32,2.91,0.36,3.46,-1.01
86,-8.76,2.43,2.38,-0.03,4.6,-1.52
87,-9.34,-1.61,4.29,-0.6,0.58,0.42
88,-9.3,-1.65,6.1,-0.49,0.52,2.39
89,-8.58,-2.72,8.7,0.42,-0.58,5.45
90,-10.52,-2.14,3.74,-1.3,0.01,1.19
91,-11.88,-2.29,0.39,-2.57,-0.21,-1.87
92,-9.84,-2.16,1.28,-0.51,-0.17,-0.96
93,-8.25,-4.03,1.43,1.07,-2.09,-0.91
94,-5.9,-2.74,-0.09,3.4,-0.83,-2.52
95,-5.28,-2.6,0.76,4.01,-0.65,-1.69
96,-8.66,-2.63,3.29,0.63,-0.64,0.85
97,-10.06,-2.67,3.47,-0.77,-0.68,1.03
98,-9.62,-1.7,2.76,-0.34,0.29,0.28
99,-8.66,-0.28,2.35,0.59,1.71,-0.23
100,-11.8,1.69,4.26,-2.57,3.64,1.58
101,-8.55,-1.04,4.23,0.69,0.94,1.64
102,-8.61,-3.62,0.85,0.65,-1.58,-1.66
103,-8.19,-4.99,1.1,1.04,-2.9,-1.48
104,-8.57,-5.69,1.53,0.61,-3.58,-1.19
105,-9.18,-5.08,2.57,-0.05,-2.99,-0.35
106,-9.46,-3.46,2.96,-0.36,-1.46,-0.1
107,-10.15,-3.48,2.48,-1.08,-1.61,-0.72
108,-10.87,-3.48,2.35,-1.85,-1.85,-1.13
109,-11.41,-3.99,3.78,-2.45,-2.57,0.06
110,-10.95,-3.13,4.14,-2.02,-1.96,0.27
111,-7.18,0.38,4.04,1.77,1.32,0.13
112,-4.59,0.1,3.64,4.38,1.04,-0.2
113,-7.35,-1.48,4.7,1.66,-0.44,0.97
114,-8.48,-0.73,3.91,0.57,0.46,0.31
115,-6.91,1.42,4.24,2.14,2.72,0.7
116,-6.38,0.48,5.09,2.67,1.89,1.59
117,-9.92,3.6,3.89,-0.88,5.11,0.42
118,-10.04,0.96,4.97,-1.0,2.53,1.48
119,-9.65,-3.31,6.27,-0.63,-1.61,2.81
120,-10.96,-2.74,2.12,-1.98,-0.87,-1.33
121,-11.28,-2.17,3.41,-2.33,-0.17,-0.06
122,-9.61,-3.26,4.37,-0.73,-1.09,0.82
123,-8.25,-2.37,3.73,0.51,0.03,0.02
124,-8.31,-1.79,3.2,0.22,0.94,-0.8
125,-8.78,-3.44,4.31,-0.44,-0.5,0.08
126,-9.37,-1.77,1.87,-1.18,1.38,-2.51
127,-11.72,-3.27,1.44,-3.51,-0.09,-2.88
128,-11.13,-3.42,2.02,-2.8,-0.32,-2.13
129,-5.57,-3.07,3.63,2.88,-0.09,-0.33
130,-7.61,-6.53,3.52,0.95,-3.67,-0.33
131,-8.93,-7.18,3.21,-0.35,-4.49,-0.71
132,-4.22,-4.01,4.03,4.34,-1.44,-0.01
133,-4.45,-0.63,4.24,4.12,1.96,0.22
134,-6.06,-1.46,3.14,2.49,1.24,-0.83
135,-10.54,-3.84,4.48,-2.02,-1.04,0.51
136,-11.85,-2.6,2.95,-3.33,0.25,-1.0
137,-10.97,-2.45,3.84,-2.4,0.36,-0.01
138,-10.62,-1.47,4.59,-1.95,1.23,0.89
139,-10.03,0.24,4.76,-1.21,2.72,1.26
140,-10.28,-0.97,3.46,-1.37,1.32,0.06
141,-5.78,-1.99,2.03,3.14,0.16,-1.41
142,-5.73,-3.13,2.74,3.17,-1.12,-0.86
143,-4.88,-2.91,2.32,3.97,-0.95,-1.42
144,-7.53,-2.57,2.87,1.28,-0.6,-0.97
145,-9.51,-2.07,2.95,-0.77,-0.13,-1.06
146,-9.4,-1.52,3.33,-0.73,0.38,-0.85
147,-7.88,-1.44,4.05,0.7,0.43,-0.3
148,-8.96,-2.98,4.68,-0.51,-1.13,0.06
149,-8.19,-2.1,4.99,0.14,-0.31,0.14
150,-7.36,-4.58,6.5,0.84,-2.92,1.39
151,-5.78,3.29,6.83,2.34,4.9,1.57
152,-8.06,0.71,6.52,0.04,2.36,1.25
153,-8.6,-1.11,6.37,-0.52,0.55,1.07
154,-5.94,-1.91,6.84,2.09,-0.23,1.47
155,-5.63,-1.38,6.51,2.35,0.33,1.07
156,-3.29,-0.3,7.14,4.6,1.47,1.59
157,-3.15,-1.35,7.73,4.55,0.63,1.98
158,-3.77,-1.48,7.26,3.82,0.73,1.46
159,-6.44,-2.41,9.01,1.12,0.05,3.27
160,-9.58,1.23,5.74,-2.04,3.99,0.11
161,-9.7,-1.72,2.84,-2.18,1.27,-2.71
162,-10.34,-6.31,2.83,-2.86,-3.16,-2.68
163,-15.53,-14.88,-0.07,-8.06,-11.71,-5.57
164,-14.01,-12.32,-0.46,-6.47,-9.18,-5.9
165,-11.75,-6.35,0.11,-4.11,-3.18,-5.16
166,-12.36,-6.91,-0.42,-4.55,-3.69,-5.4
167,-12.77,-5.92,0.34,-4.87,-2.76,-4.54
168,-9.21,-3.53,6.66,-1.27,-0.57,1.71
169,-3.82,-2.23,9.13,4.18,0.45,4.12
170,-2.48,-1.53,6.94,5.52,0.97,1.86
171,1.29,0.14,5.27,9.19,2.61,0.01
172,-3.31,-0.48,8.63,4.46,2.12,3.24
173,-5.33,-0.74,8.06,2.42,1.99,2.7
174,-7.21,-0.79,7.08,0.53,2.06,1.78
175,-10.67,-2.73,7.93,-2.86,0.13,2.73
176,-11.77,-3.54,6.82,-3.88,-0.84,1.66
177,-6.75,-3.34,4.9,1.21,-0.85,-0.25
178,-5.91,-0.39,4.24,2.08,2.0,-0.93
179,-6.79,-2.67,1.95,1.15,-0.31,-3.29
180,-6.96,-4.7,6.66,0.92,-2.32,1.33
181,-7.86,-4.43,8.14,-0.03,-2.07,2.73
182,-7.89,-3.0,7.55,-0.07,-0.66,2.11
183,-7.65,-1.7,6.87,0.16,0.6,1.41
184,-6.97,-0.56,6.99,0.86,1.71,1.53
185,-5.77,1.04,6.99,2.11,3.26,1.58
186,-5.09,-0.31,5.25,2.84,1.91,-0.07
187,-4.3,-0.28,3.18,3.64,2.03,-2.09
188,-4.45,-0.78,3.33,3.47,1.67,-1.9
189,-7.82,-3.8,4.06,0.08,-1.2,-1.13
190,-10.15,-5.45,5.32,-2.23,-2.77,0.19
191,-10.95,-5.52,5.19,-2.98,-2.86,0.14
192,-11.32,-4.8,3.98,-3.27,-2.18,-0.96
193,-11.5,-4.73,2.21,-3.38,-2.15,-2.65
194,-11.1,-4.94,1.81,-2.99,-2.38,-3.08
195,-7.86,-2.69,4.5,0.22,-0.15,-0.45
196,-7.42,-2.6,5.01,0.63,-0.09,0.01
197,-7.63,-2.69,5.05,0.4,-0.22,-0.02
198,-8.02,-2.4,5.21,-0.01,0.02,0.1
199,-8.06,-2.03,5.04,-0.07,0.36,-0.1
200,-7.91,-1.94,4.99,0.08,0.43,-0.17
201,-7.7,-1.82,5.08,0.29,0.53,-0.11
202,-7.73,-1.71,5.15,0.26,0.62,-0.04
203,-7.85,-1.64,5.17,0.12,0.67,-0.04
204,-7.97,-2.43,5.43,-0.01,-0.12,0.18
205,-8.05,-2.41,5.87,-0.11,-0.09,0.6
206,-8.03,-2.18,5.58,-0.09,0.16,0.31
207,-7.87,-2.24,5.33,0.06,0.1,0.06
208,-7.85,-2.53,5.4,0.07,-0.2,0.1
209,-8.02,-2.82,6.04,-0.12,-0.5,0.71
210,-8.1,-2.54,6.5,-0.2,-0.23,1.16
211,-8.07,-2.42,6.2,-0.16,-0.12,0.88
212,-7.7,-2.24,5.34,0.25,0.04,0.06
213,-7.66,-2.16,4.93,0.3,0.1,-0.33
214,-7.73,-2.09,5.0,0.25,0.17,-0.24
215,-7.95,-2.03,5.14,0.04,0.23,-0.08
216,-8.06,-1.94,4.92,-0.06,0.33,-0.27
217,-7.89,-1.89,4.94,0.13,0.39,-0.23
218,-7.79,-1.97,4.87,0.25,0.33,-0.25
219,-7.91,-2.11,4.64,0.14,0.2,-0.47
220,-7.9,-2.02,4.61,0.15,0.3,-0.48
221,-7.85,-1.81,4.8,0.2,0.55,-0.28
222,-7.97,-2.24,5.11,0.08,0.15,0.04
223,-7.92,-2.45,5.3,0.13,-0.03,0.24
224,-7.81,-2.66,5.38,0.25,-0.2,0.35
225,-7.91,-2.72,4.99,0.15,-0.24,-0.01
226,-7.92,-2.65,4.95,0.14,-0.15,-0.03
227,-8.03,-2.54,5.13,0.04,-0.01,0.17
228,-8.09,-2.36,5.35,-0.0,0.21,0.42
229,-8.07,-2.25,5.34,0.03,0.34,0.47
230,-8.16,-2.37,5.02,-0.03,0.29,0.21
231,-8.18,-2.7,4.7,-0.05,0.01,-0.06
232,-8.19,-2.73,4.73,-0.06,0.02,-0.01
233,-8.39,-2.93,4.85,-0.25,-0.11,0.16
234,-8.08,-2.74,4.55,0.08,0.13,-0.08
235,-7.92,-2.7,4.25,0.24,0.23,-0.33
236,-7.99,-2.88,4.12,0.17,0.12,-0.42
237,-8.26,-2.95,4.57,-0.11,0.12,0.05
238,-8.31,-2.99,4.62,-0.17,0.14,0.14
239,-8.03,-3.02,4.11,0.1,0.21,-0.32
240,-7.95,-3.53,3.65,0.17,-0.23,-0.76
241,-7.85,-3.61,3.83,0.25,-0.24,-0.56
242,-7.81,-3.78,4.02,0.26,-0.34,-0.36
243,-7.55,-3.68,4.45,0.5,-0.19,0.08
244,-7.4,-3.63,4.69,0.65,-0.1,0.34
245,-7.22,-3.53,4.9,0.82,0.03,0.57
246,-7.58,-3.87,4.26,0.47,-0.29,-0.04
247,-7.68,-4.15,4.08,0.38,-0.56,-0.21
248,-7.42,-4.14,4.14,0.65,-0.58,-0.13
249,-7.2,-4.03,4.28,0.89,-0.5,0.01
250,-7.27,-4.22,4.16,0.85,-0.75,-0.1
251,-7.72,-3.58,3.7,0.44,-0.19,-0.55
252,-7.88,-3.22,3.44,0.31,0.11,-0.81
253,-7.92,-3.35,3.58,0.29,-0.08,-0.68
254,-8.32,-3.55,4.04,-0.09,-0.37,-0.25
255,-8.7,-3.53,3.97,-0.46,-0.41,-0.35
256,-8.7,-3.39,3.72,-0.45,-0.34,-0.63
257,-8.59,-3.12,3.78,-0.35,-0.16,-0.63
258,-8.64,-2.93,3.99,-0.4,-0.02,-0.46
259,-8.66,-2.88,4.02,-0.43,-0.02,-0.49
260,-8.66,-2.76,4.22,-0.45,0.04,-0.36
261,-8.81,-2.68,4.47,-0.62,0.09,-0.16
262,-8.77,-2.7,4.54,-0.6,0.04,-0.15
263,-8.55,-2.67,4.78,-0.41,0.03,0.02
264,-8.29,-2.63,4.98,-0.18,0.05,0.17
265,-8.21,-2.54,5.05,-0.13,0.12,0.18
266,-8.12,-2.31,5.25,-0.08,0.32,0.3
267,-7.9,-2.24,5.31,0.12,0.38,0.32
268,-7.86,-2.31,5.31,0.14,0.29,0.27
269,-7.66,-2.24,5.4,0.31,0.35,0.3
270,-7.61,-2.3,5.29,0.33,0.28,0.14
271,-7.61,-2.4,5.15,0.31,0.16,-0.03
272,-7.67,-2.61,4.99,0.22,-0.07,-0.24
273,-7.72,-2.61,5.18,0.16,-0.09,-0.09
274,-7.73,-2.56,5.3,0.14,-0.06,0.01
275,-7.94,-2.74,5.34,-0.08,-0.26,0.02
276,-8.31,-3.1,5.26,-0.46,-0.63,-0.08
277,-8.29,-3.11,5.24,-0.45,-0.66,-0.11
278,-7.99,-2.93,5.16,-0.16,-0.5,-0.21
279,-7.48,-2.62,5.26,0.34,-0.22,-0.14
280,-7.54,-2.75,5.1,0.27,-0.38,-0.33
281,-7.68,-2.9,5.05,0.1,-0.55,-0.43
282,-7.8,-2.92,5.29,-0.03,-0.6,-0.23
283,-7.72,-2.77,5.44,0.03,-0.48,-0.1
284,-7.68,-2.66,5.36,0.06,-0.4,-0.23
285,-7.52,-2.41,5.42,0.21,-0.18,-0.2
286,-7.48,-2.31,5.43,0.24,-0.12,-0.22
287,-7.35,-1.96,5.65,0.35,0.16,-0.04
288,-7.51,-2.1,5.45,0.18,-0.02,-0.27
289,-7.63,-2.24,5.27,0.04,-0.21,-0.49
290,-7.7,-2.31,5.27,-0.04,-0.34,-0.53
291,-7.62,-2.02,5.62,0.03,-0.09,-0.22
292,-7.63,-1.83,5.81,0.0,0.06,-0.06
293,-7.7,-1.41,6.09,-0.08,0.44,0.19
294,-7.95,-1.7,5.93,-0.36,0.11,-0.02
295,-7.94,-1.8,6.11,-0.38,-0.03,0.13
296,-7.85,-1.93,6.04,-0.3,-0.18,0.02
297,-7.42,-1.66,6.03,0.1,0.05,-0.02
298,-7.26,-1.51,5.85,0.25,0.17,-0.23
299,-7.0,-1.38,5.83,0.5,0.28,-0.28
300,-6.73,-1.28,5.99,0.75,0.34,-0.14
301,-6.76,-1.29,6.15,0.72,0.31,0.0
302,-6.89,-1.17,6.46,0.58,0.4,0.29
303,-7.2,-1.31,6.43,0.25,0.24,0.25
304,-7.26,-1.51,6.3,0.18,0.02,0.11
305,-7.01,-1.3,6.46,0.44,0.22,0.27
306,-6.96,-1.19,6.37,0.49,0.33,0.18
307,-6.97,-1.16,6.35,0.48,0.35,0.17
308,-7.11,-1.16,6.33,0.35,0.35,0.15
309,-7.15,-1.21,6.23,0.32,0.31,0.07
310,-7.12,-1.21,6.18,0.36,0.31,0.03
311,-7.09,-1.25,6.1,0.41,0.27,-0.03
312,-7.11,-1.25,6.03,0.41,0.28,-0.08
313,-7.13,-1.24,5.99,0.4,0.3,-0.09
314,-7.12,-1.14,5.9,0.43,0.41,-0.17
315,-7.24,-1.11,5.86,0.33,0.46,-0.17
316,-7.31,-1.14,5.89,0.27,0.45,-0.13
317,-7.45,-1.41,5.93,0.15,0.19,-0.07
318,-7.84,-1.8,6.0,-0.23,-0.18,0.03
319,-8.05,-1.95,6.0,-0.43,-0.31,0.05
320,-8.23,-2.1,5.9,-0.6,-0.44,-0.03
321,-8.16,-2.13,5.75,-0.5,-0.44,-0.14
322,-8.02,-2.1,5.72,-0.36,-0.38,-0.15
323,-7.92,-2.05,5.68,-0.24,-0.32,-0.17
324,-7.77,-2.05,5.76,-0.08,-0.29,-0.06
325,-7.72,-2.05,5.79,-0.02,-0.27,-0.01
326,-7.67,-2.04,5.77,0.04,-0.24,-0.01
327,-7.66,-1.92,5.69,0.07,-0.12,-0.06
328,-7.67,-1.86,5.67,0.07,-0.05,-0.07
329,-7.68,-1.74,5.68,0.07,0.07,-0.04
330,-7.72,-1.69,5.71,0.05,0.14,0.01
331,-7.72,-1.65,5.68,0.05,0.18,-0.01
332,-7.73,-1.62,5.55,0.05,0.22,-0.13
333,-7.83,-1.59,5.32,-0.05,0.26,-0.35
334,-7.84,-1.58,5.26,-0.07,0.29,-0.42
335,-7.8,-1.75,5.24,-0.03,0.14,-0.44
336,-7.81,-2.12,5.5,-0.05,-0.23,-0.2
337,-7.81,-2.28,5.57,-0.06,-0.39,-0.13
338,-7.73,-2.4,5.43,0.01,-0.51,-0.29
339,-7.74,-2.35,5.32,-0.0,-0.47,-0.41
340,-7.77,-2.29,5.42,-0.04,-0.41,-0.32
341,-7.83,-1.96,5.66,-0.11,-0.09,-0.1
342,-7.58,-1.8,5.74,0.12,0.08,-0.03
343,-7.45,-1.85,5.77,0.24,0.03,-0.01
344,-7.29,-2.02,5.71,0.4,-0.13,-0.08
345,-7.38,-2.02,5.9,0.3,-0.13,0.1
346,-7.41,-1.97,5.96,0.26,-0.09,0.15
347,-7.41,-1.98,5.86,0.27,-0.1,0.05
348,-7.36,-2.06,5.81,0.31,-0.18,-0.0
349,-7.37,-2.05,5.82,0.31,-0.18,0.01
350,-7.47,-1.91,5.87,0.21,-0.04,0.07
351,-7.61,-1.69,5.88,0.07,0.18,0.08
352,-7.6,-1.64,5.86,0.09,0.23,0.07
353,-7.5,-1.74,5.78,0.2,0.14,-0.0
354,-7.39,-1.94,5.71,0.32,-0.04,-0.04
355,-7.39,-2.0,5.7,0.32,-0.1,-0.04
356,-7.48,-1.97,5.72,0.24,-0.06,-0.02
357,-7.47,-1.85,5.72,0.26,0.06,-0.0
358,-7.59,-1.91,5.56,0.15,0.0,-0.16
359,-7.79,-2.17,5.48,-0.05,-0.25,-0.22
360,-7.86,-2.0,5.55,-0.11,-0.08,-0.14
361,-7.88,-1.96,5.37,-0.13,-0.03,-0.32
362,-7.77,-1.96,5.55,-0.02,-0.03,-0.13
363,-7.8,-2.12,5.49,-0.03,-0.19,-0.19
364,-7.84,-2.26,5.48,-0.07,-0.32,-0.18
365,-7.92,-2.15,5.52,-0.16,-0.21,-0.15
366,-7.97,-1.96,5.59,-0.2,-0.02,-0.08
367,-7.94,-1.68,5.65,-0.17,0.27,-0.01
368,-7.81,-1.49,5.64,-0.05,0.47,-0.01
369,-7.69,-1.49,5.57,0.07,0.48,-0.08
370,-7.52,-1.45,5.77,0.25,0.53,0.11
371,-7.34,-1.46,5.77,0.42,0.54,0.12
372,-7.25,-1.47,5.76,0.51,0.55,0.13
373,-7.1,-1.56,5.59,0.67,0.49,-0.03
374,-7.25,-1.9,5.61,0.53,0.17,0.0
375,-7.34,-2.09,5.77,0.44,-0.0,0.18
376,-7.46,-2.19,5.65,0.34,-0.09,0.08
377,-7.44,-2.31,5.61,0.37,-0.21,0.06
378,-7.57,-2.35,5.65,0.25,-0.25,0.12
379,-8.11,-2.42,5.8,-0.27,-0.32,0.3
380,-8.92,-2.27,5.89,-1.06,-0.17,0.41
381,-9.22,-2.23,5.76,-1.35,-0.13,0.3
382,-9.22,-2.19,5.21,-1.33,-0.08,-0.21
383,-8.42,-2.46,4.85,-0.51,-0.34,-0.54
384,-8.04,-2.69,4.9,-0.11,-0.56,-0.47
385,-7.62,-2.8,5.32,0.32,-0.69,-0.05
386,-7.49,-2.74,5.5,0.45,-0.63,0.14
387,-7.52,-2.72,5.44,0.43,-0.62,0.09
388,-7.67,-2.59,5.14,0.3,-0.51,-0.2
389,-7.86,-2.12,4.89,0.11,-0.05,-0.44
390,-7.82,-1.81,4.91,0.15,0.24,-0.42
391,-7.66,-1.53,5.0,0.32,0.52,-0.33
392,-7.64,-1.45,4.93,0.33,0.58,-0.4
393,-7.64,-1.38,4.89,0.33,0.66,-0.44
394,-7.6,-1.32,4.7,0.36,0.74,-0.64
395,-7.44,-1.45,4.69,0.5,0.63,-0.66
396,-7.41,-1.54,4.77,0.53,0.56,-0.59
397,-7.51,-1.64,5.01,0.41,0.49,-0.37
398,-7.58,-1.58,5.37,0.32,0.59,-0.02
399,-7.53,-1.55,5.48,0.35,0.66,0.08
400,-7.51,-1.85,5.39,0.35,0.41,-0.02
401,-7.85,-2.51,5.71,-0.01,-0.21,0.29
402,-8.12,-2.78,5.89,-0.29,-0.45,0.46
403,-8.65,-3.04,6.04,-0.84,-0.67,0.61
404,-8.83,-3.08,6.09,-1.02,-0.71,0.66
405,-8.73,-3.09,5.98,-0.92,-0.71,0.55
406,-8.44,-3.12,5.66,-0.63,-0.73,0.22
407,-8.22,-3.03,5.55,-0.42,-0.64,0.1
408,-8.12,-3.03,5.59,-0.33,-0.66,0.14
409,-7.89,-2.9,5.59,-0.1,-0.55,0.13
410,-7.57,-2.62,5.41,0.22,-0.28,-0.06
411,-7.48,-2.58,5.31,0.31,-0.26,-0.17
412,-7.32,-2.42,5.09,0.47,-0.13,-0.4
413,-7.28,-2.58,4.96,0.51,-0.31,-0.54
414,-7.24,-2.59,4.94,0.55,-0.35,-0.58
415,-7.2,-2.46,4.79,0.59,-0.24,-0.74
416,-7.27,-2.24,4.78,0.52,-0.05,-0.77
417,-7.32,-2.2,4.89,0.46,-0.04,-0.68
418,-7.4,-2.19,5.08,0.36,-0.05,-0.52
419,-7.45,-2.15,5.28,0.29,-0.03,-0.35
420,-7.5,-1.96,5.59,0.24,0.14,-0.06
421,-7.49,-1.88,5.74,0.23,0.21,0.06
422,-7.58,-1.73,5.95,0.13,0.35,0.25
423,-7.67,-1.79,6.17,0.02,0.27,0.44
424,-7.78,-1.95,6.1,-0.11,0.09,0.35
425,-7.69,-1.91,6.23,-0.02,0.12,0.47
426,-7.83,-2.0,6.05,-0.16,-0.0,0.27
427,-7.9,-2.18,5.92,-0.23,-0.21,0.13
428,-7.87,-2.28,5.92,-0.21,-0.33,0.12
429,-7.84,-2.17,5.81,-0.18,-0.26,-0.01
430,-7.87,-2.24,5.69,-0.22,-0.36,-0.14
431,-7.98,-2.37,5.46,-0.32,-0.53,-0.39
432,-7.82,-2.25,5.61,-0.18,-0.46,-0.27
433,-7.74,-2.12,5.64,-0.1,-0.37,-0.25
434,-7.4,-1.55,5.9,0.24,0.18,-0.0
435,-7.91,-2.17,5.31,-0.28,-0.49,-0.62
436,-7.89,-2.27,5.46,-0.28,-0.61,-0.5
437,-7.61,-1.85,5.81,-0.0,-0.23,-0.17
438,-7.57,-1.57,5.77,0.01,0.01,-0.24
439,-7.48,-1.41,5.86,0.1,0.15,-0.17
440,-7.41,-1.06,6.0,0.15,0.47,-0.05
441,-7.59,-1.51,5.71,-0.05,-0.01,-0.37
442,-7.38,-1.32,6.01,0.16,0.15,-0.09
443,-7.31,-1.07,6.05,0.22,0.39,-0.07
444,-7.22,-0.93,6.06,0.29,0.51,-0.08
445,-7.22,-0.9,6.08,0.28,0.52,-0.08
446,-7.21,-0.94,6.15,0.28,0.48,-0.02
447,-7.15,-0.99,6.18,0.33,0.42,-0.0
448,-7.12,-1.01,6.18,0.35,0.4,-0.01
449,-7.07,-1.03,6.21,0.4,0.38,0.01
450,-7.09,-1.17,6.22,0.36,0.25,0.01
451,-7.06,-1.18,6.22,0.4,0.24,0.01
452,-7.02,-1.2,6.23,0.43,0.23,0.02
453,-7.07,-1.27,6.24,0.39,0.17,0.03
454,-7.1,-1.3,6.24,0.35,0.16,0.03
455,-7.17,-1.35,6.24,0.29,0.12,0.05
456,-7.18,-1.39,6.21,0.28,0.1,0.02
457,-7.19,-1.4,6.19,0.27,0.11,0.01
458,-7.23,-1.43,6.17,0.24,0.09,-0.0
459,-7.3,-1.5,6.13,0.18,0.04,-0.03
460,-7.35,-1.55,6.12,0.13,0.01,-0.02
461,-7.41,-1.61,6.1,0.07,-0.03,-0.03
462,-7.41,-1.61,6.05,0.09,0.0,-0.06
463,-7.4,-1.61,6.04,0.11,0.01,-0.05
464,-7.4,-1.64,6.04,0.12,0.0,-0.04
465,-7.45,-1.69,6.05,0.08,-0.02,-0.0
466,-7.48,-1.7,6.07,0.06,-0.02,0.02
467,-7.57,-1.78,6.04,-0.02,-0.08,0.02
468,-7.57,-1.87,5.98,-0.01,-0.15,-0.02
469,-7.55,-1.9,5.95,0.02,-0.16,-0.04
470,-7.5,-1.93,5.85,0.08,-0.18,-0.11
